ticker,company,asset,indication,stage,anchor,conf,pres_type,year,parsed_outcome,price_at_catalyst,btd,orphan,priority_review,fast_track,accelerated_approval,gene_therapy,surrogate_endpoint,single_arm_study,safety_signal_severity,ta_bucket_v2,ta_base_score,historical_crl_rate,sponsor_prior_approvals,had_adcom,ppm_flag,src,cap_tier,Drug,Indication,market_cap,size_tier,ta,key,mcap_fmp,si_t1_days_to_cover,si_t1_short_to_adv,si_t1_change_pct,cap_tier_final,conf_full,runup_30d,runup_20d,runup_10d,runup_5d,event_day,post_5d,post_10d,cap_tier_pit,mcap_pit
INO,Inovio Pharmaceuticals Inc.,MEDI0457,HPV-associated squamous cell carcinoma of the head & neck (SCCHN),Phase 1,2017-11-10,SITC,unspecified,2017,UNKNOWN,4.74,,,,,,,,,,,,,,,,backtest,,,,,,,INO|2017-11-10,,,,,,,-30.13,-29.01,-24.01,-23.22,2.71,6.55,2.03,small,400012005.37182486
AZN,AstraZeneca PLC,MEDI0457,HPV-associated squamous cell carcinoma of the head & neck (SCCHN),Phase 1,2017-11-10,SITC,unspecified,2017,UNKNOWN,28.3,,,,,,,,,,,,,,,,backtest,,,,,,,AZN|2017-11-10,203112000000.0,,,,large,,-2.27,-1.97,-1.13,-3.97,-0.6,-0.26,1.72,,
IOVA,Iovance Biotherapeutics Inc.,AMTAGVI (Lifileucel (LN-144)) - (TILVANCE-301),Refractory metastatic melanoma,Phase 2,2017-11-09,SITC,late-breaking,2017,UNKNOWN,7.85,,,,,,,,,,,,,,,,backtest,,,,,,,IOVA|2017-11-09,2145089800.0,,,,mid,,-8.48,-1.63,2.55,-2.3,11.34,9.27,24.48,small,525134545.29535913
ENTA,Enanta Pharmaceuticals Inc.,EDP-305 - (ARGON-2),Non-alcoholic steatohepatitis (NASH),Phase 1,2017-10-23,AASLD,unspecified,2017,UNKNOWN,48.24,,,,,,,,,,,,,,,,backtest,,,,,,,ENTA|2017-10-23,255391920.0,,,,micro,,13.03,10.71,-0.13,0.54,0.33,2.93,4.44,small,920819197.0825197
BMY,Bristol-Myers Squibb Company,OPDIVO (nivolumab),Melanoma,Phase 3,2017-09-10,ESMO,unspecified,2017,POSITIVE,53.89,,,,,,,,,,,,,,,,backtest,,,,,,,BMY|2017-09-10,114647120000.0,,,,large,,13.3,10.38,7.28,4.54,0.64,0.13,0.91,large,102692192296.8896
EXEL,Exelixis Inc.,CABOMETYX (cabozantinib),First-Line RCC - cancer,Phase 2,2017-09-09,ESMO,late-breaking,2017,UNKNOWN,25.97,,,,,,,,,,,,,,,,backtest,,,,,,,EXEL|2017-09-09,9852319100.0,,,,mid,,-6.01,-2.04,-4.38,-10.39,3.77,6.2,-10.09,mid,7632704961.071655
AZN,AstraZeneca PLC,IMFINZI (Durvalumab) - (PACIFIC),Lung cancer,Phase 3,2017-09-09,ESMO,late-breaking,2017,UNKNOWN,27.74,,,,,,,,,,,,,,,,backtest,,,,,,,AZN|2017-09-09,203112000000.0,,,,large,,7.0,10.72,8.93,6.17,0.78,-1.33,3.45,,
GMAB,Genmab A/S,TIVDAK (tisotumab vedotin-tftv),Cervical Cancer with disease progression on or after first-line therapy,Phase 1/2,2017-09-08,ESMO,unspecified,2017,UNKNOWN,23.45,,,,,,,,,,,,,,,,backtest,,,,,,,GMAB|2017-09-08,97160077740.03,,,,large,,3.97,11.01,1.92,-0.47,0.77,-2.36,-1.42,,
PFE,Pfizer Inc.,TIVDAK (tisotumab vedotin-tftv),Cervical Cancer with disease progression on or after first-line therapy,Phase 1/2,2017-09-08,ESMO,unspecified,2017,UNKNOWN,26.94,,,,,,,,,,,,,,,,backtest,,,,,,,PFE|2017-09-08,150265920000.0,,,,large,,3.01,1.7,2.29,0.22,0.96,4.03,5.8,large,202150396024.32288
MRK,Merck & Company Inc.,KEYTRUDA (pembrolizumab) + chemo,First-Line Nonsquamous Non-small cell lung cancer (NSCLC),Phase 2,2017-09-08,ESMO,unspecified,2017,UNKNOWN,52.44,,,,,,,,,,,,,,,,backtest,,,,,,,MRK|2017-09-08,251883360000.0,,,,large,,0.99,3.44,2.56,0.72,1.26,2.87,1.26,large,175423432646.98047
XLO,Xilio Therapeutics Inc.,Efarindodekin Alfa (XTX301),Solid tumors,Phase 2,2025-11-07,SITC,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,XLO|2025-11-07,,,,,,,4.49,4.68,5.24,4.39,-3.18,-14.95,-9.45,nano,43121737.94041831
AIM,AIM ImmunoTech Inc.,IP Ampligen (rintatolimod) and interferon-alpha (IFN±),Cisplatin resistant advanced recurrent ovarian cancer,Phase 2,2025-11-10,SITC,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,AIM|2025-11-10,11203360.0,1.0,0.3502394768907816,-35.2,nano,,-38.76,-34.71,-35.77,-16.4,-6.33,-8.86,-14.56,nano,4643835.922049705
MDGL,Madrigal Pharmaceuticals Inc.,Resmetirom (MGL-3196) - (MAESTRO-NAFLD-1),Non-Alcoholic Fatty Liver Disease,Phase 3,2025-11-10,AASLD,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,MDGL|2025-11-10,6564197884.34,,,,mid,,10.42,14.39,12.27,18.65,10.68,13.11,20.17,large,11111789570.99121
VRCA,Verrica Pharmaceuticals Inc.,VP-315 (LTX-315),Basal cell carcinoma,Phase 2,2025-11-10,SITC,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,VRCA|2025-11-10,36265754.0,1.13,1.1346182958477509,38.89,nano,,-19.53,-15.61,-7.98,-2.81,5.78,7.8,36.42,nano,32835521.462016106
VOR,Vor Biopharma Inc.,Telitacicept,IgA Nephropathy,Phase 3,2025-11-10,ASN,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,VOR|2025-11-10,,,,,,,-53.12,-42.09,-33.52,-16.56,-47.38,-46.42,-55.29,micro,194678788.9426804
MNPR,Monopar Therapeutics Inc.,ALXN1840 (WTX101) - (FoCus),Wilson disease,Phase 3,2025-11-09,AASLD,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,MNPR|2025-11-09,,,,,,,6.65,-20.68,-0.36,-3.63,3.06,-5.58,14.58,small,540955154.4063721
AZN,AstraZeneca PLC,ALXN1840 (WTX101) - (FoCus),Wilson disease,Phase 3,2025-11-09,AASLD,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,AZN|2025-11-09,203112000000.0,2.41,2.4062697941197304,36.45,large,,13.74,-1.69,1.33,2.64,5.43,5.46,9.95,,
AMRN,Amarin Corporation plc,VASCEPA (icosapent ethyl) - (REDUCE-IT),Cardiovascular disease,Phase 1,2025-11-09,AHA,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,AMRN|2025-11-09,3986088900.0,,,,mid,,-2.3,-18.05,-18.35,0.32,2.42,2.1,1.85,mid,6748975468.877841
CHRS,Coherus Oncology Inc.,CHS-114 - (SRF114),Solid tumors,Phase 1,2025-11-08,SITC,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,CHRS|2025-11-08,158083881.06,,,,micro,,-21.18,-22.54,-16.25,-16.25,0.75,-15.67,-4.48,micro,161967161.45450532
TNYA,Tenaya Therapeutics Inc.,TN-201 - (MyPeak-1),Hypertrophic cardiomyopathy (HCM),Phase 1/2,2025-11-08,AHA,poster,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,TNYA|2025-11-08,,4.31,4.3062740004452325,-7.09,,,-18.99,-35.35,-22.89,-10.49,10.94,-1.56,-4.69,micro,213127528.0362284
BCAB,BioAtla Inc.,Mecbotamab Vedotin (BA3011),Solid Tumors,Phase 2,2025-11-07,SITC,unspecified,2025,POSITIVE,,False,False,True,False,False,False,False,False,0.0,LOW,0.061,0.462783172,1.0,False,False,backtest,,,,,,,BCAB|2025-11-07,28716572.7968,3.74,3.736659063109524,50.67,nano,,-4.3,-26.19,-15.74,-8.44,-0.25,23.36,35.73,nano,37626936.32
KZR,Kezar Life Sciences Inc.,Zetomipzomib (KZR-616-208) - (PORTOLA),Autoimmune Hepatitis (AIH),Phase 2a,2025-11-07,AASLD,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,KZR|2025-11-07,,,,,,,65.75,43.36,-1.79,-2.58,2.31,2.15,3.31,,
GALT,Galectin Therapeutics Inc.,GR-MD-02 (belapectin) - (NAVIGATE),Non-alcoholic steatohepatitis (NASH) with cirrhosis,Phase 3,2025-11-10,AASLD,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,GALT|2025-11-10,,,,,,,23.22,1.96,1.96,-13.33,5.77,15.38,5.96,small,335258506.10279083
GILD,Gilead Sciences Inc.,Efarindodekin Alfa (XTX301),Solid tumors,Phase 2,2025-11-07,SITC,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,GILD|2025-11-07,115185390000.0,,,,large,,10.08,5.31,2.03,3.01,-4.25,1.31,2.63,large,153099867371.32687
MLYS,Mineralys Therapeutics Inc.,Lorundrostat - (Explore-CKD),Moderate-to-severe obstructive sleep apnea (OSA) and hypertension,Phase 2,2025-11-07,ASN,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,MLYS|2025-11-07,,,,,,,-7.45,-12.22,-7.24,-9.42,20.24,10.38,13.13,mid,2928969638.7262115
MTVA,MetaVia Inc.,Vanoglipel (DA-1241),Metabolic dysfunction-associated steatohepatitis (MASH),Phase 2a,2025-11-07,AASLD,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,MTVA|2025-11-07,,1.0,0.5534992223950234,23.58,,,-12.37,-13.1,-13.27,-14.38,-5.88,-17.75,-18.29,nano,20582570.63974624
TVTX,Travere Therapeutics Inc.,Sparsentan - (DUPLEX),Focal segmental glomerulosclerosis (FSGS),Phase 3,2025-11-07,ASN,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,TVTX|2025-11-07,1374246380.0000002,,,,small,,31.62,32.35,18.67,-5.29,3.24,3.6,4.17,mid,2979428420.838032
SMMT,Summit Therapeutics Inc.,Ivonescimab - (HARMONi-A),Non-squamous non-small cell lung cancer (NSCLC),Phase 3,2025-11-07,SITC,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,SMMT|2025-11-07,,,,,,,-11.93,-13.58,-4.3,-2.43,-0.81,-2.28,-12.25,large,13734965394.064585
VKTX,Viking Therapeutics Inc.,VK2735 - (VENTURE),Obesity,Phase 2a,2025-11-06,OBESITYWEEK,unspecified,2025,POSITIVE,,,,,,,,,,,,,,,,,backtest,,,,,,,VKTX|2025-11-06,,,,,,,45.36,4.26,7.52,-4.45,0.82,6.94,-6.03,,
CMMB,Chemomab Therapeutics Ltd.,Nebokitug (CM-101) - (SPRING),Primary Sclerosing Cholangitis,Phase 2,2025-11-06,AASLD,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,CMMB|2025-11-06,,,,,,,6.8,-20.77,-8.25,-10.4,-1.12,-4.49,-8.99,small,1104982575.3743362
VERA,Vera Therapeutics Inc.,Atacicept - (ORIGIN 3),IgA Nephropathy,Phase 3,2025-11-06,ASN,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,VERA|2025-11-06,,8.26,8.26391148482282,-5.08,,,-10.61,-21.06,-14.54,-18.77,0.37,17.72,15.64,small,1540666414.986622
KALV,KalVista Pharmaceuticals Inc.,Sebetralstat - (KONFIDENT-KID),Hereditary angioedema (HAE),Phase 3,2025-11-06,ACAAI,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,KALV|2025-11-06,683720130.06,,,,small,,-9.17,-6.94,-0.09,0.18,-1.91,19.11,18.47,,
ATXS,Astria Therapeutics Inc.,Navenibart - (ALPHA-STAR),Hereditary angioedema (HAE),Phase 1/2,2025-11-06,ACAAI,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,ATXS|2025-11-06,,,,,,,76.5,49.35,1.94,0.88,-0.87,-1.43,-1.35,,
COGT,Cogent Biosciences Inc.,Bezuclastinib - (SUMMIT),Non-Advanced Systemic Mastocytosis,Phase 2,2025-12-06,ASH,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,COGT|2025-12-06,,4.48,4.475103835308172,-8.42,,,156.25,161.61,5.47,-2.49,-0.62,3.79,1.47,mid,5519938094.504803
RHHBY,Roche Holding AG ADR,Lunsumio + Polivy - (SUNMO),2L+ Diffuse Large B-Cell Lymphoma (DLBCL),Phase 3,2025-12-09,ASH,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,RHHBY|2025-12-09,201876728371.2,,,,large,,16.18,11.52,2.75,0.41,3.13,2.72,7.55,,
ONC,BeOne Medicines Ltd.,Sonrotoclax (BGB-11417),Chronic lymphocytic leukemia/small lymphocytic leukemia,Phase 1b,2025-12-08,ASH,unspecified,2025,UNKNOWN,,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.462904911,0.0,False,False,backtest,,,,,,,ONC|2025-12-08,19447746480.0,4.63,4.629843641713376,14.51,large,,3.89,0.92,-7.14,-3.78,-1.3,-3.79,-2.95,large,464508839842.46765
CGEM,Cullinan Therapeutics Inc.,CLN-049 - (Florentine),Acute myeloid leukemia (AML),Phase 1,2025-12-08,ASH,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,CGEM|2025-12-08,,,,,,,36.47,47.29,11.83,-1.49,16.71,2.17,-2.36,small,625617591.8243217
IPSEY,Ipsen ADR,ICT01 - (EVICTION),Newly diagnosed acute myeloid leukemia (AML),Phase 1/2,2025-12-07,ASH,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,IPSEY|2025-12-07,9261670920.742727,,,,mid,,1.12,-0.59,-4.46,-4.38,2.51,1.25,-0.48,,
GILD,Gilead Sciences Inc.,"YESCARTA (Axicabtagene Ciloleucel),  KTE-C19 and utomilumab - (ZUMA-7)",Refractory Large B-cell Lymphoma,Phase 1,2025-12-07,ASH,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,GILD|2025-12-07,115185390000.0,,,,large,,0.23,2.0,-4.28,-2.5,-1.53,-1.19,2.43,large,150395185414.5615
CASI,CASI Pharmaceuticals Inc.,CID-103,Immune Thrombocytopenia (ITP),Phase 1,2025-12-07,ASH,unspecified,2025,UNKNOWN,,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.460084034,0.0,False,False,backtest,,,,,,,CASI|2025-12-07,,3.9,3.898189784388332,-17.27,,,-41.46,-30.43,-21.94,-2.61,-10.75,-9.38,-16.64,,
AAPG,Ascentage Pharma Group International,Lisaftoclax,Relapsed/refractory chronic lymphocytic leukemia/small lymphocytic lymphoma (CLL/SLL),Phase 2,2025-12-06,ASH,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,AAPG|2025-12-06,,,,,,,-7.28,3.62,7.31,1.17,-8.58,-16.06,-19.43,large,11451005555.26884
GILD,Gilead Sciences Inc.,CART-ddBCMA - (iMMagine-1),Multiple Myeloma,Phase 2,2025-12-06,ASH,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,GILD|2025-12-06,115185390000.0,,,,large,,0.23,2.0,-4.28,-2.5,-1.53,-1.19,2.43,large,150395185414.5615
IRON,Disc Medicine Inc.,DISC-0974,Myelofibrosis (MF) patients with anemia,Phase 2,2025-12-06,ASH,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,IRON|2025-12-06,,,,,,,8.91,11.22,0.71,1.71,-1.65,-1.35,-14.71,mid,3520580188.7630463
ARVN,Arvinas Inc.,ARV-393,B-cell lymphoma,Phase 1,2025-12-06,ASH,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,ARVN|2025-12-06,,,,,,,38.87,20.32,11.02,8.3,2.42,-3.52,-3.67,small,821428717.8100376
GMAB,Genmab A/S,EPCORE (Epcoritamab) - (EPCORE  NHL-2),Non-Hodgkin lymphoma (NHL),Phase 1b,2025-12-06,ASH,unspecified,2025,NEGATIVE,,,,,,,,,,,,,,,,,backtest,,,,,,,GMAB|2025-12-06,97160077740.03,8.53,8.534169925300702,5.35,large,,6.19,10.75,4.24,1.12,-2.55,-0.54,4.16,,
ACLX,Arcellx Inc.,CART-ddBCMA - (iMMagine-1),Multiple Myeloma,Phase 2,2025-12-06,ASH,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,ACLX|2025-12-06,,,,,,,-17.86,-19.63,-22.87,-1.02,1.84,-1.75,-6.3,,
TARA,Protara Therapeutics Inc.,TARA-002 - (ADVANCED-2),High-grade non-muscle invasive bladder cancer (NMIBC) patients with Bacillus Calmette-Guérin (BCG)-naïve and BCG-unresponsive carcinoma in situ (CIS),Phase 2,2025-12-03,ASCO-GU,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,TARA|2025-12-03,,,,,,,15.19,34.05,-7.85,-17.72,10.45,-7.72,-13.99,micro,240012749.10407063
PRTA,Prothena Corporation plc,Coramitug (PRX004) - (CLEOPATTRA),ATTR-cardiomyopathy,Phase 2,2025-11-11,AHA,unspecified,2025,POSITIVE,,,,,,,,,,,,,,,,,backtest,,,,,,,PRTA|2025-11-11,744742200.0,8.06,8.063359043008576,7.44,small,,7.89,4.05,-0.09,2.63,3.04,-1.61,-0.28,small,566829696.085844
NVO,Novo Nordisk A/S,Coramitug (PRX004) - (CLEOPATTRA),ATTR-cardiomyopathy,Phase 2,2025-11-11,AHA,unspecified,2025,POSITIVE,,,,,,,,,,,,,,,,,backtest,,,,,,,NVO|2025-11-11,2759588146362.3,2.35,2.345669422068301,5.89,large,,-17.21,-18.92,-11.74,-4.79,9.4,3.5,2.44,,
PHVS,Pharvaris N.V.,Bradykinin B2 receptor - (CHAPTER-1),Hereditary angioedema (HAE) attacks,Phase 2,2025-11-10,ACAAI,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,PHVS|2025-11-10,,,,,,,-11.01,-2.17,-5.39,-4.04,11.72,15.42,17.6,small,1174053218.9876518
INKT,MiNK Therapeutics Inc.,AGENT-797,Solid Tumors,Phase 1,2025-11-10,SITC,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,INKT|2025-11-10,,,,,,,-3.43,-6.1,-9.01,-1.64,3.25,-9.3,-16.7,micro,60865737.44401932
ELTX,Elicio Therapeutics Inc.,ELI-002 - (AMPLIFY-7P),mKRAS-driven cancers,Phase 2,2025-11-10,SITC,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,ELTX|2025-11-10,,,,,,,-18.17,-16.71,-8.56,-4.11,4.06,-1.69,-2.82,micro,155132004.91848373
ALGS,Aligos Therapeutics Inc.,Pevifoscorvir (ALG-000184) - (CAM-2),HBeAg-positive chronic hepatitis B (CHB),Phase 1a,2025-11-10,AASLD,unspecified,2025,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,ALGS|2025-11-10,,,,,,,-26.51,-25.34,-27.64,-6.11,-5.52,-0.71,34.65,nano,43505295.546319485
CMPX,Compass Therapeutics Inc.,CTX-471 (CD137 agonist),Solid tumors,Phase 1,2024-11-08,SITC,unspecified,2024,UNKNOWN,1.8,,,,,,,,,,,,,,,,backtest,,,,,,,CMPX|2024-11-08,198806798.65,,,,micro,,-2.13,-7.07,6.98,8.24,3.26,-25.0,-19.02,micro,253164079.23253405
AMGN,Amgen Inc.,UPLIZNA (INEBILIZUMAB-CDON),Immunoglobulin G4-related disease (IgG4-RD),Phase 3,2024-11-15,ACR,unspecified,2024,UNKNOWN,279.06,,,,,,,,,,,,,,,,backtest,,,,,,,AMGN|2024-11-15,141006240000.0,,,,large,,-7.42,-8.0,-7.3,-9.02,-5.8,-0.47,-6.03,large,159072054780.38275
APVO,Aptevo Therapeutics Inc.,ALG.APV-527,Solid tumors,Phase 1,2024-11-11,SITC,unspecified,2024,UNKNOWN,10.66,,,,,,,,,,,,,,,,backtest,,,,,,,APVO|2024-11-11,,,,,,,53.89,96.45,16.39,-1.77,-0.72,-22.02,11.19,nano,5127847.118705498
CUE,Cue Biopharma Inc.,CUE-102,Wilms' Tumor (WT1)-expressing cancers,Phase 1,2024-11-09,SITC,unspecified,2024,UNKNOWN,1.72,,,,,,,,,,,,,,,,backtest,,,,,,,CUE|2024-11-09,,1.78,1.7792256964945248,-8.55,,,127.11,42.15,-3.37,15.44,-1.16,-36.05,-38.37,micro,103557270.17767715
ADAG,Adagene Inc.,muzastotug (ADG126) combined with KEYTRUDA  (pembrolizumab) - (ADG126-P001/KEYNOTE-C98),Solid tumors,Phase 1/2,2024-11-09,SITC,unspecified,2024,UNKNOWN,2.64,,,,,,,,,,,,,,,,backtest,,,,,,,ADAG|2024-11-09,,,,,,,18.92,19.46,-12.58,-13.44,-7.2,-15.15,-14.02,micro,146093593.00523758
REPL,Replimune Group Inc.,RP1 (vusolimogene oderparepvec) and OPDIVO (nivolumab) - (IGNYTE-3),Non-melanoma (NMSC) / Non-small cell lung cancer (NSCLC),Phase 3,2024-11-09,SITC,unspecified,2024,NEGATIVE,12.44,,,,,,,,,,,,,,,,backtest,,,,,,,REPL|2024-11-09,785499000.0,,,,small,,13.5,16.59,3.24,3.49,-2.01,-13.42,6.59,small,851112974.650898
SRRK,Scholar Rock Holding Corporation,SRK-181 - (DRAGON),Solid Tumors,Phase 1,2024-11-09,SITC,unspecified,2024,UNKNOWN,29.08,,,,,,,,,,,,,,,,backtest,,,,,,,SRRK|2024-11-09,4314998360.0,,,,mid,,263.05,1.96,-4.44,5.1,-8.32,-9.28,29.71,mid,2722322767.937746
NBP,NovaBridge Biosciences,Givastomig (CLDN18.2 x 4-1BB bispecific antibody),"HER2-negative metastatic gastric cancer, solid tumors",Phase 1,2024-11-09,SITC,unspecified,2024,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,NBP|2024-11-09,,,,,,,-11.29,-20.29,-7.56,0.92,-3.64,-8.18,-14.55,micro,204175032.62537456
RCUS,Arcus Biosciences Inc.,Etrumadenant (AB928) and zimberelimab - (ARC-9),Colorectal Cancer,Phase 1/2,2024-11-09,SITC,unspecified,2024,UNKNOWN,17.85,,,,,,,,,,,,,,,,backtest,,,,,,,RCUS|2024-11-09,,,,,,,16.74,-1.33,7.14,14.72,-6.05,-19.16,-18.43,small,1633482255.5589085
ELTX,Elicio Therapeutics Inc.,ELI-002 - (AMPLIFY-7P),mKRAS-driven cancers,Phase 1a,2024-11-08,SITC,unspecified,2024,NEGATIVE,5.08,,,,,,,,,,,,,,,,backtest,,,,,,,ELTX|2024-11-08,,,,,,,-8.89,-3.56,-0.86,0.44,9.54,18.87,6.94,nano,49748014.30079746
IMNN,Imunon Inc.,IMNN-001 - (OVATION 2),Ovarian cancer,Phase 2,2024-11-08,SITC,unspecified,2024,UNKNOWN,0.8,,,,,,,,,,,,,,,,backtest,,,,,,,IMNN|2024-11-08,,,,,,,-21.03,-19.48,-11.43,-13.54,0.89,-12.26,-1.14,nano,11890561.515614254
REGN,Regeneron Pharmaceuticals Inc.,Ateganosine (THIO-101),Non-small cell lung cancer (NSCLC),Phase 2,2024-11-08,SITC,unspecified,2024,UNKNOWN,827.37,,,,,,,,,,,,,,,,backtest,,,,,,,REGN|2024-11-08,76860407000.0,,,,large,,-20.93,-18.82,-11.63,-2.27,0.15,-8.21,-10.49,large,77839503711.08643
ALT,Altimmune Inc.,Pemvidutide - (IMPACT),Metabolic dysfunction-associated steatohepatitis (MASH),Phase 1b,2024-11-15,AASLD,unspecified,2024,UNKNOWN,7.61,,,,,,,,,,,,,,,,backtest,,,,,,,ALT|2024-11-15,,,,,,,35.79,22.97,25.52,10.16,-15.48,2.6,4.61,small,601358698.9486217
ANIX,Anixa Biosciences Inc.,±-lactalbumin,Breast cancer vaccine,Phase 1a,2024-11-08,SITC,unspecified,2024,UNKNOWN,3.44,,,,,,,,,,,,,,,,backtest,,,,,,,ANIX|2024-11-08,,,,,,,13.48,20.27,11.38,-1.09,-8.01,-14.92,-11.6,micro,116552636.75536156
CUE,Cue Biopharma Inc.,CUE-101 and KEYTRUDA (pembrolizumab) - (KEYNOTE-A78),HPV16+ head and neck cancer,Phase 1,2024-11-08,SITC,unspecified,2024,UNKNOWN,1.72,,,,,,,,,,,,,,,,backtest,,,,,,,CUE|2024-11-08,,1.78,1.7792256964945248,-8.55,,,162.02,44.72,20.27,17.11,5.06,-29.78,-42.7,micro,107169739.32232285
MAIA,MAIA Biotechnology Inc.,Ateganosine (THIO-101),Non-small cell lung cancer (NSCLC),Phase 2,2024-11-08,SITC,unspecified,2024,UNKNOWN,2.91,,,,,,,,,,,,,,,,backtest,,,,,,,MAIA|2024-11-08,,,,,,,27.2,22.51,32.27,20.73,-20.78,-31.93,-37.35,micro,79569820.88004255
IOVA,Iovance Biotherapeutics Inc.,LN-145 and KEYTRUDA (pembrolizumab) - (IOV-COM-202),Solid Tumors,Phase 2,2024-11-08,ASCO,unspecified,2024,UNKNOWN,10.59,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.455252918,0.0,False,False,backtest,,,,,,,IOVA|2024-11-08,2145089800.0,11.53,11.52934326536332,-1.01,mid,,27.78,26.08,15.09,9.74,-13.27,-33.39,-30.37,mid,3742708019.814749
ALLO,Allogene Therapeutics Inc.,ALLO-316 - (TRAVERSE),Clear cell renal cell carcinoma (ccRCC),Phase 1,2024-11-07,SITC,unspecified,2024,UNKNOWN,3.19,,,,,,,,,,,,,,,,backtest,,,,,,,ALLO|2024-11-07,,18.96,18.961055959982,-5.79,,,18.38,22.9,26.77,25.78,-4.35,-23.6,-34.47,small,675144139.0187666
HOWL,Werewolf Therapeutics Inc.,WTX-330,Solid tumors,Phase 1,2024-11-07,SITC,unspecified,2024,UNKNOWN,2.24,,,,,,,,,,,,,,,,backtest,,,,,,,HOWL|2024-11-07,,,,,,,16.19,34.81,-20.26,-4.69,-5.74,-20.9,-27.05,micro,108734095.86992408
IOBT,IO Biotech Inc.,IO102-IO103 in combination with pembrolizumab  - (IOB-022),Non-small cell lung cancer (NSCLC),Phase 2,2024-11-07,SITC,unspecified,2024,UNKNOWN,1.23,,,,,,,,,,,,,,,,backtest,,,,,,,IOBT|2024-11-07,,2.25,2.2528283269983294,-27.48,,,8.41,12.62,-4.92,-6.45,-5.17,-23.28,-41.21,,
CLLS,Cellectis S.A.,ALLO-316 - (TRAVERSE),Clear cell renal cell carcinoma (ccRCC),Phase 1,2024-11-07,SITC,unspecified,2024,UNKNOWN,1.75,,,,,,,,,,,,,,,,backtest,,,,,,,CLLS|2024-11-07,,2.33,2.325150725716413,-54.96,,,-19.18,-11.5,-6.84,-0.56,0.0,7.91,5.08,micro,126999624.40145443
NXTC,NextCure Inc.,NC410 in combination w/ pembrolizumab - (LAIR-2),Solid Tumors,Phase 1/2,2024-11-06,SITC,unspecified,2024,UNKNOWN,1.31,,,,,,,,,,,,,,,,backtest,,,,,,,NXTC|2024-11-06,,,,,,,-4.38,3.15,-4.38,-2.96,0.76,7.63,-0.76,nano,36688756.66321595
